radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,650,10,1508,10467,0,35.312536,-15.395219,1000,23,1,1461211354,1490951015,0
UMTS,650,1,151,105641,0,35.034713745117,-15.807266235352,1000,1,1,1461078626,1461078626,0
UMTS,650,1,151,105608,0,35.020980834961,-15.797653198242,1000,1,1,1461106211,1461106211,0
UMTS,650,1,151,76907,0,35.027161,-15.805206,1000,2,1,1461296149,1462064585,0
UMTS,650,1,151,105582,0,35.029220581055,-15.800399780273,1000,1,1,1461201143,1461201143,0
UMTS,650,10,8008,139300,0,33.793258666992,-13.954696655273,1000,1,1,1461364181,1461364181,0
UMTS,650,10,9008,141733,0,33.714981079102,-14.000015258789,1000,5,1,1461582924,1483404016,0
UMTS,650,1,112,106131,0,35.001956,-15.774017,1443,123,1,1461651725,1492153798,0
UMTS,650,1,147,106858,0,35.084061,-15.791702,1000,15,1,1461651725,1488210928,0
GSM,650,10,250,1063,0,35.015642,-15.718462,4057,335,1,1461655974,1487386638,0
UMTS,650,1,112,107697,0,35.026473999023,-15.768814086914,1000,2,1,1461702865,1478808266,0
UMTS,650,1,112,106192,0,35.025616,-15.766411,1000,8,1,1461702865,1488896278,0
UMTS,650,10,2508,15057,0,34.981155395508,-15.779800415039,1000,19,1,1461762811,1492014132,0
UMTS,650,1,151,107431,0,35.003128051758,-15.805892944336,1000,1,1,1462064696,1462064696,0
UMTS,650,1,151,76912,0,35.018234,-15.812073,1000,2,1,1462087426,1463788079,0
UMTS,650,1,151,106821,0,35.011368,-15.819626,1000,2,1,1462087426,1463788079,0
UMTS,650,1,151,107621,0,35.003128051758,-15.820999145508,1000,2,1,1462087426,1470022360,0
UMTS,650,1,151,106822,0,35.014801,-15.809326,1000,2,1,1462087426,1477982441,0
UMTS,650,1,151,76910,0,35.026473999023,-15.808639526367,1000,1,1,1462064696,1462064696,0
UMTS,650,1,151,107587,0,35.026473999023,-15.808639526367,1000,1,1,1462064655,1462064655,0
UMTS,650,1,151,107622,0,35.010681,-15.823059,1000,2,1,1462087426,1477982441,0
UMTS,650,1,150,105868,0,35.023727416992,-15.823745727539,1000,1,1,1462104756,1462104756,0
UMTS,650,1,151,105871,0,35.023727416992,-15.823745727539,1000,1,1,1462104756,1462104756,0
UMTS,650,1,151,105868,0,35.025100708008,-15.822372436523,1000,1,1,1462104756,1462104756,0
UMTS,650,1,147,77092,0,35.059432983398,-15.730361938477,1000,7,1,1462242978,1474294762,0
UMTS,650,10,2508,8071,0,34.997634887695,-15.713882446289,1000,5,1,1462376427,1470802161,0
UMTS,650,10,9008,140179,0,33.816604614258,-14.015121459961,1000,7,1,1462376428,1473309103,0
UMTS,650,10,1008,9292,0,35.032948,-15.738209,1487,7,1,1462376426,1480898227,0
UMTS,650,10,1008,8071,0,34.997634887695,-15.713882446289,1000,2,1,1462376426,1474935520,0
UMTS,650,10,9008,140119,0,33.80973815918,-13.995895385742,1000,3,1,1462376427,1477620125,0
UMTS,650,10,1008,9561,0,35.025959,-15.741692,1000,8,1,1462376426,1483660857,0
UMTS,650,10,9008,140115,0,33.80973815918,-13.995895385742,1000,1,1,1462353994,1462353994,0
GSM,650,10,250,1252,0,34.997634887695,-15.713882446289,1000,27,1,1462376823,1470802186,0
UMTS,650,1,149,171367,0,33.791885375977,-13.961563110352,1000,1,1,1462399265,1462399265,0
GSM,650,1,115,11532,0,34.743854,-15.528645,11806,36,1,1462421214,1487386560,0
GSM,650,1,115,11541,0,34.877701,-15.247263,19905,9,1,1462421214,1494617877,0
UMTS,650,1,146,76869,0,34.642639,-15.394821,1000,6,1,1462440436,1483241726,0
GSM,650,1,132,30572,0,35.00156,-15.775159,1933,78,1,1462475417,1487386501,0
UMTS,650,1,151,106579,0,35.012569,-15.788212,1000,8,1,1462477521,1487386618,0
UMTS,650,10,8008,141034,0,33.774033,-13.97255,1537,3,1,1462529585,1480080731,0
UMTS,650,1,151,107618,0,35.009995,-15.828552,1000,2,1,1462534435,1469012437,0
GSM,650,1,250,2852,0,35.081405639648,-15.794906616211,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1372,0,35.081405639648,-15.799026489258,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1212,0,35.022354125977,-15.811386108398,1000,4,1,1462534909,1467681496,0
GSM,650,1,250,2853,0,35.088272094727,-15.786666870117,1000,1,1,1462511744,1462511744,0
GSM,650,1,150,2011,0,35.313491821289,-15.398025512695,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,2711,0,35.069046020508,-15.805892944336,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1022,0,35.080032348633,-15.800399780273,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,2851,0,35.08415222168,-15.79216003418,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,2803,0,35.091018676758,-15.785293579102,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1132,0,35.071792602539,-15.80451965332,1000,1,1,1462511703,1462511703,0
GSM,650,1,150,5403,0,35.313491821289,-15.398025512695,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1123,0,35.069046020508,-15.805892944336,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1143,0,35.022011,-15.811043,1000,4,1,1462534908,1467681496,0
GSM,650,1,150,5551,0,35.313491821289,-15.398025512695,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1211,0,35.020980834961,-15.811386108398,1000,2,1,1462534908,1462858763,0
GSM,650,1,150,5423,0,35.313491821289,-15.398025512695,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1442,0,35.020980834961,-15.811386108398,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1912,0,35.069046020508,-15.805892944336,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,2363,0,35.093765258789,-15.779800415039,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1291,0,35.07453918457,-15.803146362305,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1043,0,35.020980834961,-15.811386108398,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1121,0,35.071792602539,-15.80451965332,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1293,0,35.082778930664,-15.794906616211,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,2362,0,35.091018676758,-15.785293579102,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,1153,0,35.077285766602,-15.801773071289,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,1122,0,35.069046020508,-15.805892944336,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,5483,0,35.022354125977,-15.811386108398,1000,1,1,1462511703,1462511703,0
GSM,650,10,250,2363,0,35.093765258789,-15.779800415039,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,2864,0,35.022354125977,-15.811386108398,1000,4,1,1462534911,1467681496,0
GSM,650,10,150,5551,0,35.317416,-15.387824,1210,7,1,1462534915,1479872641,0
GSM,650,1,250,63253,0,35.020980834961,-15.811386108398,1000,1,1,1462511703,1462511703,0
GSM,650,10,250,2851,0,35.091018676758,-15.785293579102,1000,1,1,1462511744,1462511744,0
GSM,650,10,250,5571,0,35.072479,-15.803833,1000,2,1,1462534918,1471395233,0
GSM,650,10,250,63221,0,35.036392,-15.787839,3891,10,1,1462534918,1487386628,0
GSM,650,10,250,1293,0,35.078659057617,-15.799026489258,1000,4,1,1462534916,1478554991,0
GSM,650,1,250,63252,0,35.021667,-15.811043,1000,4,1,1462534912,1467681496,0
GSM,650,1,250,5571,0,35.073165893555,-15.803146362305,1000,1,1,1462511703,1462511703,0
GSM,650,10,250,5572,0,35.065842,-15.811844,1000,3,1,1462534918,1471395233,0
GSM,650,10,250,5452,0,35.018784,-15.810013,1121,5,1,1462534917,1487386622,0
GSM,650,10,250,1291,0,34.981392,-15.528331,32144,76,1,1462534916,1487386590,0
GSM,650,1,250,5591,0,35.075226,-15.801773,1000,2,1,1462534911,1462858763,0
GSM,650,10,150,5403,0,35.301476,-15.414162,2209,4,1,1462534915,1471395222,0
GSM,650,10,250,2803,0,35.091018676758,-15.785293579102,1000,1,1,1462511744,1462511744,0
GSM,650,10,250,2864,0,35.024689,-15.80603,1050,10,1,1462534917,1475642301,0
GSM,650,10,250,1442,0,35.020980834961,-15.811386108398,1000,1,1,1462511703,1462511703,0
GSM,650,10,250,2874,0,35.071792602539,-15.80451965332,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,5452,0,35.021667,-15.811386,1000,4,1,1462534911,1467681496,0
GSM,650,1,250,2873,0,35.069046020508,-15.807266235352,1000,1,1,1462511703,1462511703,0
GSM,650,10,250,2862,0,35.022354125977,-15.811386108398,1000,4,1,1462534917,1467681496,0
GSM,650,1,250,5572,0,35.069046020508,-15.807266235352,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,62002,0,35.080032348633,-15.800399780273,1000,1,1,1462511744,1462511744,0
GSM,650,10,250,2853,0,35.088272094727,-15.786666870117,1000,1,1,1462511744,1462511744,0
GSM,650,1,250,2874,0,35.071792602539,-15.80451965332,1000,1,1,1462511703,1462511703,0
GSM,650,1,250,2863,0,35.022354125977,-15.811386108398,1000,4,1,1462534911,1467681496,0
GSM,650,1,250,63221,0,35.081405639648,-15.800399780273,1000,1,1,1462511744,1462511744,0
GSM,650,10,250,62002,0,35.010086,-15.781716,7186,63,1,1462534918,1487386626,0
GSM,650,10,250,2873,0,35.066757,-15.810471,1000,3,1,1462534917,1471395233,0
GSM,650,10,150,2011,0,35.317861,-15.39865,1832,11,1,1462534914,1490828583,0
GSM,650,10,250,2362,0,35.091018676758,-15.785293579102,1000,1,1,1462511744,1462511744,0
GSM,650,10,250,1212,0,35.022011,-15.811386,1000,4,1,1462534916,1467681496,0
GSM,650,10,250,2863,0,35.015103,-15.803696,1155,25,1,1462534917,1487386622,0
UMTS,650,1,149,172486,0,33.783646,-13.973236,1011,2,1,1462608522,1474875491,0
UMTS,650,1,113,172644,0,33.75206,-13.94577,1000,2,1,1462608522,1463536070,0
UMTS,650,1,113,172647,0,33.75412,-13.945084,1000,2,1,1462608522,1463536070,0
UMTS,650,10,1008,8001,0,35.063552856445,-15.827865600586,1000,1,1,1462772287,1462772287,0
UMTS,650,10,1008,9483,0,35.064926147461,-15.827865600586,1000,1,1,1462772287,1462772287,0
UMTS,650,10,1008,8005,0,35.063552856445,-15.827865600586,1000,1,1,1462772287,1462772287,0
GSM,650,10,250,1944,0,35.030182,-15.799419,1000,70,1,1462888281,1487386628,0
GSM,650,10,250,1264,0,35.042038,-15.8004,1000,3,1,1462888281,1471395233,0
GSM,650,10,250,1266,0,35.036516,-15.800228,1000,16,1,1462888281,1489181282,0
GSM,650,1,250,1901,0,35.045700073242,-15.799026489258,1000,1,1,1462858763,1462858763,0
GSM,650,10,250,5451,0,35.021896,-15.810471,1000,3,1,1462888282,1467681496,0
GSM,650,1,250,1944,0,35.027847290039,-15.800399780273,1000,1,1,1462858763,1462858763,0
GSM,650,1,250,5593,0,35.045700073242,-15.799026489258,1000,1,1,1462858763,1462858763,0
GSM,650,1,250,2862,0,35.022354125977,-15.811386108398,1000,1,1,1462858763,1462858763,0
GSM,650,1,250,2901,0,35.027847290039,-15.800399780273,1000,1,1,1462858763,1462858763,0
GSM,650,1,250,1264,0,35.045700073242,-15.799026489258,1000,1,1,1462858763,1462858763,0
GSM,650,10,250,1373,0,35.029442,-15.797416,1123,87,1,1462888281,1487386628,0
GSM,650,1,250,1041,0,35.025787,-15.801086,1000,2,1,1462888274,1467681496,0
GSM,650,1,250,5451,0,35.021896,-15.810471,1000,3,1,1462888276,1467681496,0
GSM,650,10,250,1041,0,35.023045,-15.797444,1731,171,1,1462888276,1487386628,0
GSM,650,1,250,1373,0,35.027847290039,-15.800399780273,1000,1,1,1462858763,1462858763,0
GSM,650,1,250,1042,0,35.024414,-15.805206,1000,2,1,1462888274,1467681496,0
GSM,650,1,250,2902,0,35.027847290039,-15.800399780273,1000,1,1,1462858763,1462858763,0
GSM,650,1,250,1142,0,35.045700073242,-15.799026489258,1000,1,1,1462858763,1462858763,0
UMTS,650,1,145,76938,0,34.953689575195,-14.984664916992,1000,1,1,1462952293,1462952293,0
UMTS,650,1,145,108019,0,34.954395,-14.996745,1262,3,1,1462978414,1527268234,0
GSM,650,1,115,12013,0,34.958267,-14.9897,1000,3,1,1462979052,1488836281,0
GSM,650,1,115,12011,0,34.958725,-14.989243,1000,3,1,1462979052,1488836281,0
UMTS,650,1,145,76928,0,35.21598815918,-15.056076049805,1000,1,1,1463028233,1463028233,0
UMTS,650,1,145,106228,0,35.22834777832,-15.069808959961,1000,1,1,1463028233,1463028233,0
UMTS,650,1,145,106232,0,35.226974487305,-15.069808959961,1000,1,1,1463028233,1463028233,0
UMTS,650,1,145,106229,0,35.22834777832,-15.069808959961,1000,1,1,1463028233,1463028233,0
UMTS,650,1,146,106148,0,35.262680053711,-16.927871704102,1000,2,1,1463146900,1463200902,0
UMTS,650,1,146,106147,0,35.262680053711,-16.927871704102,1000,2,1,1463146900,1463200902,0
UMTS,650,10,8008,141575,0,33.785706,-13.926888,1000,4,1,1463218147,1480556413,0
UMTS,650,10,8008,141579,0,33.785018920898,-13.927230834961,1000,1,1,1463198478,1463198478,0
GSM,650,1,140,11321,0,35.262680053711,-16.926498413086,1000,1,1,1463200902,1463200902,0
UMTS,650,10,9008,144143,0,33.768539428711,-13.987655639648,1000,4,1,1463317734,1480080731,0
UMTS,650,1,149,172846,0,33.767166,-13.983536,1000,2,1,1463425832,1474875491,0
UMTS,650,10,2508,9061,0,34.998093,-15.713882,1000,6,1,1463483288,1474935520,0
GSM,650,10,250,1841,0,35.006779,-15.730022,4145,194,1,1463483349,1491784067,0
GSM,650,10,1008,9632,0,34.997634887695,-15.715255737305,1000,1,1,1463462262,1463462262,0
UMTS,650,10,7008,76818,0,34.043198,-11.39492,1000,36,1,1463466795,1463466795,0
UMTS,650,10,9008,144144,0,33.769226,-13.988342,1000,2,1,1463496434,1466720044,0
UMTS,650,1,151,76908,0,35.026473999023,-15.81413269043,1000,1,1,1463483507,1463483507,0
UMTS,650,1,151,107592,0,35.026473999023,-15.81413269043,1000,1,1,1463483507,1463483507,0
UMTS,650,1,151,107619,0,35.00862121582,-15.822372436523,1000,1,1,1463483419,1463483419,0
UMTS,650,1,149,172483,0,33.773117,-13.989487,1000,3,1,1463561372,1474875532,0
UMTS,650,1,149,174074,0,33.769912719727,-13.986282348633,1000,1,1,1463536070,1463536070,0
UMTS,650,10,9008,139653,0,33.776321,-13.989487,1000,3,1,1463561373,1480467553,0
UMTS,650,10,8008,139358,0,33.753433,-13.94371,1000,2,1,1463561373,1480377485,0
UMTS,650,10,8008,140923,0,33.764419555664,-13.881912231445,1000,1,1,1463560116,1463560116,0
UMTS,650,10,8008,140925,0,33.764419555664,-13.881912231445,1000,1,1,1463560116,1463560116,0
UMTS,650,10,8008,140444,0,33.764419555664,-13.881912231445,1000,1,1,1463560116,1463560116,0
GSM,650,1,126,60513,0,33.79491,-13.890799,3470,115,1,1463560138,1463560138,0
GSM,650,1,126,60521,0,33.765106,-13.879852,1000,2,1,1463584735,1474122790,0
GSM,650,1,126,60511,0,33.765106,-13.878479,1000,2,1,1463584734,1474122790,0
UMTS,650,1,151,107638,0,35.003128,-15.801086,1000,2,1,1463684579,1463788079,0
UMTS,650,1,151,107639,0,35.001754760742,-15.801773071289,1000,1,1,1463655184,1463655184,0
UMTS,650,1,151,107642,0,35.003128051758,-15.800399780273,1000,1,1,1463655184,1463655184,0
UMTS,650,1,151,107640,0,35.005286,-15.797261,1000,7,1,1463684580,1488757839,0
UMTS,650,1,151,107641,0,35.004501342773,-15.800399780273,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,106820,0,35.01176,-15.803048,1000,14,1,1463810877,1487386622,0
UMTS,650,1,151,76909,0,35.019607543945,-15.808639526367,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,108169,0,35.004501342773,-15.789413452148,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,108168,0,35.004501342773,-15.79216003418,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,107427,0,35.004501342773,-15.803146362305,1000,1,1,1463788079,1463788079,0
UMTS,650,1,109,76988,0,35.022354125977,-15.807266235352,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,106817,0,35.00862121582,-15.805892944336,1000,2,1,1463810877,1477982441,0
UMTS,650,1,151,106818,0,35.014114379883,-15.808639526367,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,105563,0,35.003128051758,-15.788040161133,1000,1,1,1463788079,1463788079,0
UMTS,650,1,109,76907,0,35.022354125977,-15.807266235352,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,107589,0,35.023727416992,-15.812759399414,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,107617,0,35.022354125977,-15.812759399414,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,105565,0,35.004501342773,-15.788040161133,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,105559,0,35.000381469727,-15.786666870117,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,105592,0,35.011367797852,-15.807266235352,1000,2,1,1463810877,1492035799,0
UMTS,650,1,151,107637,0,35.004501342773,-15.796279907227,1000,2,1,1463810877,1477982441,0
UMTS,650,1,151,105558,0,35.004501342773,-15.789413452148,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,108171,0,35.004501342773,-15.79216003418,1000,1,1,1463788079,1463788079,0
UMTS,650,1,151,76968,0,35.001754760742,-15.788040161133,1000,1,1,1463788079,1463788079,0
UMTS,650,1,109,76909,0,35.022354125977,-15.808639526367,1000,1,1,1463788079,1463788079,0
UMTS,650,1,112,77249,0,35.016860961914,-15.785293579102,1000,1,1,1463788079,1463788079,0
UMTS,650,1,149,172207,0,33.761673,-13.995895,1000,2,1,1464383080,1484983001,0
UMTS,650,10,9008,139405,0,33.773117,-13.975296,1000,3,1,1464448593,1473309103,0
UMTS,650,1,109,76908,0,35.022354125977,-15.812759399414,1000,1,1,1464392676,1464392676,0
UMTS,650,1,109,107617,0,35.022354125977,-15.812759399414,1000,1,1,1464392676,1464392676,0
UMTS,650,1,146,106919,0,34.8515,-15.45917,10019,297,1,1464470399,1487496740,0
UMTS,650,1,146,106918,0,34.989996,-15.563897,22722,752,1,1464470399,1487496740,0
UMTS,650,1,149,171294,0,33.761672973633,-13.982162475586,1000,1,1,1464389354,1464389354,0
UMTS,650,1,149,171905,0,33.725967407227,-13.975296020508,1000,1,1,1464449382,1464449382,0
UMTS,650,1,149,171904,0,33.730087280273,-13.975296020508,1000,1,1,1464449382,1464449382,0
UMTS,650,10,7508,75567,0,33.271408,-9.703445,1000,3,1,1464557420,1467692034,0
UMTS,650,10,1008,8062,0,35.009994506836,-15.788040161133,1000,1,1,1464572687,1464572687,0
UMTS,650,10,1008,9921,0,34.998039,-15.713882,1000,17,1,1464698974,1490853716,0
GSM,650,10,140,1502,0,34.479904174805,-15.577926635742,1000,6,1,1464687965,1464687965,0
UMTS,650,10,9008,140569,0,33.757553,-13.975639,1000,4,1,1464743811,1479802522,0
UMTS,650,10,9008,142193,0,33.595505,-13.954239,2415,3,1,1464745849,1480377485,0
UMTS,650,1,148,172245,0,33.591384887695,-13.961563110352,1000,1,1,1464735085,1464735085,0
GSM,650,1,125,61683,0,33.587265014648,-13.961563110352,1000,1,1,1464735053,1464735053,0
UMTS,650,10,9008,142457,0,33.75617980957,-13.973922729492,1000,1,1,1464783578,1464783578,0
UMTS,650,10,9008,140563,0,33.757553100586,-13.967056274414,1000,1,1,1464783373,1464783373,0
UMTS,650,10,9008,141735,0,33.679275512695,-13.993148803711,1000,1,1,1464783578,1464783578,0
UMTS,650,10,8008,142597,0,33.802871704102,-13.925857543945,1000,1,1,1464783373,1464783373,0
UMTS,650,1,149,171295,0,33.761672973633,-13.982162475586,1000,1,1,1464783578,1464783578,0
UMTS,650,10,9008,140815,0,33.587265014648,-13.961563110352,1000,1,1,1464783578,1464783578,0
UMTS,650,10,9008,142698,0,33.789597,-14.052658,1037,3,1,1464996378,1472707141,0
UMTS,650,10,9008,140189,0,33.786392211914,-14.015121459961,1000,1,1,1464956828,1464956828,0
UMTS,650,10,8008,139318,0,33.783688,-13.785561,1000,2,1,1464996378,1493631809,0
UMTS,650,10,8008,139313,0,33.792592,-13.794832,1418,3,1,1464996378,1493629688,0
UMTS,650,10,9008,140425,0,33.773003,-13.989029,1000,4,1,1464996378,1472698899,0
UMTS,650,10,9008,140565,0,33.757553100586,-13.975296020508,1000,4,1,1464996378,1479802522,0
UMTS,650,1,149,172655,0,33.76579284668,-13.960189819336,1000,1,1,1464956828,1464956828,0
UMTS,650,10,8008,147187,0,33.776779174805,-13.784408569336,1000,1,1,1464956828,1464956828,0
UMTS,650,10,9008,139654,0,33.782272338867,-13.997268676758,1000,2,1,1464996378,1480377485,0
UMTS,650,10,9008,139659,0,33.780556,-13.994522,1000,4,1,1464996378,1480467553,0
UMTS,650,10,9008,139307,0,33.786392211914,-14.008255004883,1000,2,1,1464996378,1472776892,0
UMTS,650,10,8008,140217,0,33.808364868164,-13.815994262695,1000,1,1,1464956828,1464956828,0
UMTS,650,10,1508,9221,0,34.708384,-15.7641,29027,2,1,1465193308,1480913398,0
UMTS,650,10,2508,9921,0,34.997978,-15.713882,1000,4,1,1465198037,1474935520,0
UMTS,650,10,9008,140203,0,33.813858032227,-14.001388549805,1000,2,1,1465237488,1487931899,0
UMTS,650,10,9008,140207,0,33.812484741211,-14.000015258789,1000,2,1,1465237488,1466213313,0
UMTS,650,10,9008,140118,0,33.812484741211,-13.998641967773,1000,1,1,1465205278,1465205278,0
UMTS,650,10,9008,146085,0,33.768539428711,-13.987655639648,1000,5,1,1465312061,1480080731,0
GSM,650,1,132,30563,0,34.481063,-15.57975,1000,6,1,1465441532,1465441532,0
GSM,650,1,142,31183,0,34.538127,-15.606177,6979,11,1,1465439482,1465439482,0
GSM,650,1,108,20251,0,34.576764,-15.62022,11454,351,1,1465470752,1487386560,0
GSM,650,1,108,11232,0,34.521744,-15.6074,5614,52,1,1465470752,1487386539,0
GSM,650,1,108,11231,0,34.509723,-15.595204,3880,157,1,1465470752,1487386562,0
GSM,650,1,108,20253,0,34.570694,-15.616083,10751,93,1,1465470752,1487386545,0
GSM,650,1,108,11233,0,34.508883,-15.594662,3833,190,1,1465470752,1487386562,0
UMTS,650,10,7008,80679,0,34.010067,-11.460629,1000,8,1,1465506514,1467033332,0
UMTS,650,10,7008,74383,0,34.014358520508,-11.462173461914,1000,1,1,1465727937,1465727937,0
UMTS,650,10,9008,144169,0,33.816604614258,-14.01237487793,1000,1,1,1465806344,1465806344,0
UMTS,650,10,9008,140243,0,33.803902,-13.991776,1000,4,1,1465826889,1477620125,0
UMTS,650,10,9008,140209,0,33.806991577148,-13.995895385742,1000,2,1,1465826889,1477620125,0
UMTS,650,10,9008,140245,0,33.801498413086,-13.991775512695,1000,2,1,1465826889,1472776892,0
UMTS,650,10,9008,140249,0,33.800583,-13.991776,1000,3,1,1465826889,1480377567,0
UMTS,650,10,7008,80683,0,34.009018,-11.460648,1000,9,1,1465882024,1489975177,0
UMTS,650,10,2508,8032,0,34.997634887695,-15.713882446289,1000,2,1,1465886840,1474935520,0
UMTS,650,10,9008,141434,0,33.676528930664,-13.99040222168,1000,1,1,1465902228,1465902228,0
UMTS,650,10,9008,142453,0,33.451309204102,-12.876663208008,1000,1,1,1465902228,1465902228,0
UMTS,650,10,7008,80678,0,34.008179,-11.460114,1000,2,1,1466097949,1467033332,0
UMTS,650,10,9008,140114,0,33.812484741211,-14.000015258789,1000,1,1,1466213313,1466213313,0
UMTS,650,10,9008,139594,0,33.775405883789,-13.973922729492,1000,1,1,1466213313,1466213313,0
UMTS,650,10,9008,139645,0,33.77861,-13.973923,1000,3,1,1466233654,1480467553,0
UMTS,650,10,9008,143094,0,33.772659301758,-13.973922729492,1000,3,1,1466233654,1479802440,0
UMTS,650,10,2508,15053,0,34.981155395508,-15.779800415039,1000,6,1,1466269725,1489171604,0
UMTS,650,10,2508,16066,0,35.003471,-15.78598,1000,4,1,1466269725,1472003982,0
UMTS,650,10,9008,140668,0,33.791199,-13.991089,1000,2,1,1466276969,1477620125,0
UMTS,650,10,1008,9473,0,34.992516,-15.700025,1635,11,1,1466482002,1490056139,0
UMTS,650,10,9008,142728,0,33.714981079102,-14.000015258789,1000,3,1,1466482002,1483404016,0
UMTS,650,10,8008,140198,0,33.764419555664,-13.92448425293,1000,1,1,1466459705,1466459705,0
UMTS,650,10,1508,9232,0,34.876785,-16.271439,1000,2,1,1466741204,1478861632,0
UMTS,650,10,9008,139428,0,33.767166137695,-13.95881652832,1000,2,1,1466741204,1479802440,0
UMTS,650,10,1508,15093,0,35.295296,-15.428667,1024,16,1,1466741204,1482183504,0
UMTS,650,10,2600,81629,0,32.944564819336,-13.795394897461,1000,1,1,1466720044,1466720044,0
UMTS,650,10,1508,11171,0,35.194473,-15.540573,2230,15,1,1466741204,1482183504,0
UMTS,650,10,5008,76667,0,33.51448059082,-14.020614624023,1000,1,1,1466720044,1466720044,0
UMTS,650,10,9008,139375,0,33.739014,-13.974609,1000,2,1,1466741204,1479802440,0
UMTS,650,10,9008,140778,0,33.76579284668,-13.960189819336,1000,1,1,1466720079,1466720079,0
UMTS,650,10,1008,9833,0,34.978408813477,-15.84846496582,1000,1,1,1466720044,1466720044,0
UMTS,650,10,1508,8201,0,35.322614,-15.38184,1000,14,1,1466741204,1482325752,0
UMTS,650,10,1508,8207,0,35.32152,-15.382708,1000,26,1,1466741204,1490951015,0
UMTS,650,10,1508,10465,0,35.318326,-15.385941,1000,25,1,1466741204,1491732742,0
UMTS,650,10,3008,81673,0,34.906997680664,-14.096145629883,1000,1,1,1466720079,1466720079,0
UMTS,650,10,2508,9817,0,35.003471,-15.78598,1000,4,1,1466741204,1469176491,0
UMTS,650,10,1508,10423,0,35.300609,-15.419213,1000,21,1,1466741204,1482183504,0
UMTS,650,10,2508,16086,0,34.988021850586,-15.786666870117,1000,1,1,1466720044,1466720044,0
UMTS,650,10,3008,81669,0,34.891891479492,-14.105758666992,1000,1,1,1466720079,1466720079,0
UMTS,650,10,2508,11437,0,34.990768432617,-15.785293579102,1000,1,1,1466720044,1466720044,0
UMTS,650,10,2508,9795,0,34.988021850586,-15.786666870117,1000,1,1,1466720044,1466720044,0
UMTS,650,10,2600,75629,0,32.950057983398,-13.798141479492,1000,1,1,1466720044,1466720044,0
UMTS,650,10,9008,142584,0,33.7397,-13.973923,1000,3,1,1466741204,1479802440,0
UMTS,650,10,1508,8205,0,35.327159,-15.381284,1000,21,1,1466741204,1482325752,0
UMTS,650,10,1508,12133,0,35.326568,-15.38083,1000,23,1,1466741204,1490390842,0
UMTS,650,10,9008,142588,0,33.740158,-13.973923,1000,3,1,1466741204,1479802440,0
UMTS,650,10,2600,75737,0,32.910232543945,-13.789901733398,1000,1,1,1466720044,1466720044,0
UMTS,650,10,5008,76677,0,34.858933,-14.092026,2407,2,1,1466741204,1480793419,0
UMTS,650,10,1508,10473,0,35.318735,-15.382045,1000,11,1,1466741204,1490951015,0
UMTS,650,10,9008,146099,0,33.763046264648,-13.983535766602,1000,1,1,1466720079,1466720079,0
UMTS,650,10,9008,144148,0,33.771286,-13.989487,1000,3,1,1466741204,1480793419,0
GSM,650,10,520,2042,0,35.232468,-15.047836,2261,2,1,1466741235,1471395222,0
GSM,650,10,320,5011,0,34.966016,-13.974476,26115,2000,1,1466741235,1550047396,0
GSM,650,1,131,40252,0,35.444404,-15.413819,16332,168,1,1466741235,1491732772,0
GSM,650,10,320,5022,0,34.872665405273,-14.052200317383,1000,1,1,1466720079,1466720079,0
